date,DAP,LF,OT
2017-06-19 18:00:00+00:00,3.457577715098263,493,7.831255956618438
2017-06-19 19:00:00+00:00,3.5251833614431467,492,7.8334773951988215
2017-06-19 20:00:00+00:00,3.5336865647082343,491,7.828623518065999
2017-06-19 21:00:00+00:00,3.539508997459668,493,7.82269309607968
2017-06-19 22:00:00+00:00,3.503453082366503,492,7.82501354264642
2017-06-19 23:00:00+00:00,3.440097530619712,489,7.824297979109626
2017-06-20 00:00:00+00:00,3.4585224482814247,485,7.825484975050546
2017-06-20 01:00:00+00:00,3.4913427315135013,481,7.824781740141115
2017-06-20 02:00:00+00:00,3.228430037673012,476,7.8239340045838235
2017-06-20 03:00:00+00:00,3.1179499062782403,458,7.823701951674719
2017-06-20 04:00:00+00:00,3.1328821117012247,440,7.823309739875323
2017-06-20 05:00:00+00:00,2.9856819377004897,426,7.822769196075111
2017-06-20 06:00:00+00:00,2.913437030827161,418,7.821823543003193
2017-06-20 07:00:00+00:00,2.8729995081716937,413,7.822416684224258
2017-06-20 08:00:00+00:00,2.864483986944037,410,7.822977440137905
2017-06-20 09:00:00+00:00,2.915064370486536,411,7.824753760342528
2017-06-20 10:00:00+00:00,2.989714201228428,419,7.824969584231073
2017-06-20 11:00:00+00:00,3.100092288878234,436,7.82750801121147
2017-06-20 12:00:00+00:00,3.319987326236612,455,7.827615632170556
2017-06-20 13:00:00+00:00,3.382014562245381,465,7.8260240532399195
2017-06-20 14:00:00+00:00,3.4394560937792455,478,7.826842098158293
2017-06-20 15:00:00+00:00,3.473828072697063,478,7.826766307492077
2017-06-20 16:00:00+00:00,3.4937765629552486,475,7.8258044638711555
2017-06-20 17:00:00+00:00,3.440097530619712,474,7.824305977062149
2017-06-20 18:00:00+00:00,3.3645333972905638,474,7.822969431552701
2017-06-20 19:00:00+00:00,3.3551534431607486,472,7.823845990853625
2017-06-20 20:00:00+00:00,3.4719664525503626,471,7.819045529261531
2017-06-20 21:00:00+00:00,3.44265917146975,472,7.822156226337825
2017-06-20 22:00:00+00:00,3.4784670171534557,472,7.824961591584308
2017-06-20 23:00:00+00:00,3.398192872641857,472,7.825341171773181
2017-06-21 00:00:00+00:00,3.4663607075685685,470,7.826051997519029
2017-06-21 01:00:00+00:00,3.3945083935113587,468,7.827081399399813
2017-06-21 02:00:00+00:00,3.139832617527748,465,7.825828421418382
2017-06-21 03:00:00+00:00,2.9745086371023644,450,7.825121432383213
2017-06-21 04:00:00+00:00,2.803360380906535,435,7.825085470430954
2017-06-21 05:00:00+00:00,2.731766727719526,415,7.825033523105531
2017-06-21 06:00:00+00:00,2.6347624053323777,407,7.8241340069845196
2017-06-21 07:00:00+00:00,2.6361960973342264,403,7.824981573081442
2017-06-21 08:00:00+00:00,2.6347624053323777,401,7.824885658253736
2017-06-21 09:00:00+00:00,2.66374994220563,403,7.822027975992976
2017-06-21 10:00:00+00:00,2.88703285663065,411,7.825836407139913
2017-06-21 11:00:00+00:00,2.997730276216664,427,7.826207672780748
2017-06-21 12:00:00+00:00,3.1742967814702334,445,7.816783704027329
2017-06-21 13:00:00+00:00,3.201933104137889,454,7.820965270244381
2017-06-21 14:00:00+00:00,3.319987326236612,465,7.8274561895815085
2017-06-21 15:00:00+00:00,3.364187556028255,464,7.826961755937189
2017-06-21 16:00:00+00:00,3.3575937441800234,462,7.824513901378448
2017-06-21 17:00:00+00:00,3.3965197921110444,460,7.8246858061436315
2017-06-21 18:00:00+00:00,3.364187556028255,460,7.825261272127094
2017-06-21 19:00:00+00:00,3.4704124506836282,459,7.826973720927627
2017-06-21 20:00:00+00:00,3.4638591427868666,457,7.828810641952511
2017-06-21 21:00:00+00:00,3.5136328109919437,459,7.830731612334687
2017-06-21 22:00:00+00:00,3.459151774922711,459,7.8305090801560135
2017-06-21 23:00:00+00:00,3.4375293109095457,458,7.827587731552556
2017-06-22 00:00:00+00:00,3.4372078191851885,456,7.825588820113806
2017-06-22 01:00:00+00:00,3.3032169733019514,455,7.826016069016744
2017-06-22 02:00:00+00:00,3.1437211512674406,453,7.825037519149447
2017-06-22 03:00:00+00:00,2.9932291433358724,440,7.825213329274965
2017-06-22 04:00:00+00:00,2.9128939952449864,426,7.825153397477333
2017-06-22 05:00:00+00:00,2.8808824318750488,414,7.822400658005364
2017-06-22 06:00:00+00:00,2.7862450486872667,407,7.818575072527835
2017-06-22 07:00:00+00:00,2.7356653681351832,403,7.818120489579741
2017-06-22 08:00:00+00:00,2.727199019940971,401,7.818116465799197
2017-06-22 09:00:00+00:00,2.7978909051019993,404,7.819142005855982
2017-06-22 10:00:00+00:00,2.930660276810276,414,7.823529877682478
2017-06-22 11:00:00+00:00,3.089677886396519,433,7.825069486925932
2017-06-22 12:00:00+00:00,3.1954024686825586,450,7.825632751317547
2017-06-22 13:00:00+00:00,3.1518809560439225,458,7.825744567491873
2017-06-22 14:00:00+00:00,3.215269329274089,462,7.825576838541464
2017-06-22 15:00:00+00:00,3.2741212990941793,465,7.82210412661895
2017-06-22 16:00:00+00:00,3.386083743852107,467,7.8137774693794935
2017-06-22 17:00:00+00:00,3.396184839838611,468,7.827898580171782
2017-06-22 18:00:00+00:00,3.4343097331123578,470,7.827133240455149
2017-06-22 19:00:00+00:00,3.5260663637080243,469,7.826686521637269
2017-06-22 20:00:00+00:00,3.5647324613710536,469,7.8235939086735
2017-06-22 21:00:00+00:00,3.6246075640937963,471,7.825916260847962
2017-06-22 22:00:00+00:00,3.506457892319648,472,7.847340573459314
2017-06-22 23:00:00+00:00,3.408834808791367,470,7.829594588986701
2017-06-23 00:00:00+00:00,3.428488241898059,467,7.828137628759546
2017-06-23 01:00:00+00:00,3.325755186495297,466,7.827862717954417
2017-06-23 02:00:00+00:00,3.167161389181522,463,7.827137228117323
2017-06-23 03:00:00+00:00,2.991724252156452,447,7.828129661393875
2017-06-23 04:00:00+00:00,2.9444389791664403,430,7.827523955788122
2017-06-23 05:00:00+00:00,2.8633430855082453,421,7.826275523644576
2017-06-23 06:00:00+00:00,2.715356776284648,413,7.822625001700845
2017-06-23 07:00:00+00:00,2.6369121732688705,407,7.824929620358408
2017-06-23 08:00:00+00:00,2.6361960973342264,405,7.8250175387701795
2017-06-23 09:00:00+00:00,2.6602595372658615,407,7.826063973399606
2017-06-23 10:00:00+00:00,2.8892600290434745,417,7.8248297036888275
2017-06-23 11:00:00+00:00,3.1531632815028194,438,7.822252403303516
2017-06-23 12:00:00+00:00,3.3043193066856684,460,7.823605914027888
2017-06-23 13:00:00+00:00,3.338257581888281,470,7.825784498810012
2017-06-23 14:00:00+00:00,3.4005304926744517,468,7.830047963051927
2017-06-23 15:00:00+00:00,3.4493524235492026,483,7.829761645452175
2017-06-23 16:00:00+00:00,3.377928754722801,498,7.837432017170089
2017-06-23 17:00:00+00:00,3.3509561652254085,504,7.832518021810087
2017-06-23 18:00:00+00:00,3.1742967814702334,506,7.830226869931373
2017-06-23 19:00:00+00:00,3.1742967814702334,505,7.8304812601514415
2017-06-23 20:00:00+00:00,3.2924979647388146,506,7.831621246174028
2017-06-23 21:00:00+00:00,3.246880021277798,506,7.827619617909582
2017-06-23 22:00:00+00:00,3.3921566370100065,504,7.834883077156222
2017-06-23 23:00:00+00:00,3.349202086543775,498,7.828508041176181
2017-06-24 00:00:00+00:00,3.3495531485098167,491,7.826862042115773
2017-06-24 01:00:00+00:00,3.2335673736111907,490,7.826123850651258
2017-06-24 02:00:00+00:00,3.1437211512674406,484,7.828038032125829
2017-06-24 03:00:00+00:00,2.900322088749333,466,7.82781888460879
2017-06-24 04:00:00+00:00,2.89756802476676,444,7.825972154649754
2017-06-24 05:00:00+00:00,2.8466520505398383,424,7.824070010568296
2017-06-24 06:00:00+00:00,2.7568403652716422,416,7.822949409809087
2017-06-24 07:00:00+00:00,2.6925980965432883,409,7.8218275518949145
2017-06-24 08:00:00+00:00,2.631888840136646,406,7.821258128320632
2017-06-24 09:00:00+00:00,2.5152741864043966,406,7.823501862834607
2017-06-24 10:00:00+00:00,2.6297282343267403,408,7.824441932468986
2017-06-24 11:00:00+00:00,2.7806808921371178,416,7.823938005023872
2017-06-24 12:00:00+00:00,2.9927277645336923,430,7.825001554179324
2017-06-24 13:00:00+00:00,3.159550358783386,443,7.8264590970205665
2017-06-24 14:00:00+00:00,3.2240623515555007,453,7.827775049341717
2017-06-24 15:00:00+00:00,3.2726061472891685,460,7.829228558228074
2017-06-24 16:00:00+00:00,3.2308043957334744,463,7.827292734540251
2017-06-24 17:00:00+00:00,3.2304090606818736,463,7.826502990009467
2017-06-24 18:00:00+00:00,3.222469360378331,462,7.827137228117323
2017-06-24 19:00:00+00:00,3.210440346047099,459,7.827583745686437
2017-06-24 20:00:00+00:00,3.2718477096343066,458,7.826095908379989
2017-06-24 21:00:00+00:00,3.2987954480440744,458,7.824821709923964
2017-06-24 22:00:00+00:00,3.2880286835565173,458,7.82355789174554
2017-06-24 23:00:00+00:00,3.2816628129669656,457,7.826538901021982
2017-06-25 00:00:00+00:00,3.3054204262683866,455,7.826530920908424
2017-06-25 01:00:00+00:00,3.1970391302590264,452,7.825085470430954
2017-06-25 02:00:00+00:00,2.9826470340053355,451,7.824977576813956
2017-06-25 03:00:00+00:00,2.8069901489571136,441,7.823777974937874
2017-06-25 04:00:00+00:00,2.6340447877917144,426,7.825369135141171
2017-06-25 05:00:00+00:00,2.454447442303292,414,7.825604795320285
2017-06-25 06:00:00+00:00,2.400618833265411,406,7.820596066636439
2017-06-25 07:00:00+00:00,2.3951642742871386,401,7.821081621392277
2017-06-25 08:00:00+00:00,2.3608540011180215,399,7.822496811466362
2017-06-25 09:00:00+00:00,2.2844211223663744,398,7.820949220747734
2017-06-25 10:00:00+00:00,2.3869262414277963,399,7.823769972761283
2017-06-25 11:00:00+00:00,2.6093342281630525,405,7.822993457115901
2017-06-25 12:00:00+00:00,2.859339648648436,415,7.821366423967854
2017-06-25 13:00:00+00:00,3.004692014925463,427,7.822873323527206
2017-06-25 14:00:00+00:00,3.068052935133617,439,7.823797980099207
2017-06-25 15:00:00+00:00,3.086943153607375,444,7.824014010344281
2017-06-25 16:00:00+00:00,3.073618812211062,446,7.8243979489188265
2017-06-25 17:00:00+00:00,3.0726933146901194,445,7.824577869394462
2017-06-25 18:00:00+00:00,3.0694473113762717,444,7.826562840980567
2017-06-25 19:00:00+00:00,3.0791538816930633,441,7.825680674066086
2017-06-25 20:00:00+00:00,3.1493113614822916,440,7.826163766827293
2017-06-25 21:00:00+00:00,3.2003044392827653,442,7.823689947473249
2017-06-25 22:00:00+00:00,3.2276373305367736,444,7.8277949747013205
2017-06-25 23:00:00+00:00,3.229222116922345,444,7.824857681362646
2017-06-26 00:00:00+00:00,3.2092294478163956,442,7.8247657517806415
2017-06-26 01:00:00+00:00,3.111735949310297,440,7.826973720927627
2017-06-26 02:00:00+00:00,2.984671326194566,438,7.8241340069845196
2017-06-26 03:00:00+00:00,2.7350166493320245,426,7.823769972761283
2017-06-26 04:00:00+00:00,2.5877640352277083,414,7.825185361549718
2017-06-26 05:00:00+00:00,2.550226115908643,403,7.819551927574712
2017-06-26 06:00:00+00:00,2.4672517145492794,397,7.819809047590913
2017-06-26 07:00:00+00:00,2.532902848056256,393,7.819604160428788
2017-06-26 08:00:00+00:00,2.550226115908643,392,7.821530850490624
2017-06-26 09:00:00+00:00,2.6093342281630525,396,7.81615898991447
2017-06-26 10:00:00+00:00,2.884800712846709,407,7.82276519095657
2017-06-26 11:00:00+00:00,3.0791538816930633,428,7.824269985772038
2017-06-26 12:00:00+00:00,3.12412548832239,447,7.8231295910719245
2017-06-26 13:00:00+00:00,3.167161389181522,452,7.824837697389792
2017-06-26 14:00:00+00:00,3.2378938307039626,454,7.825173375142304
2017-06-26 15:00:00+00:00,3.3134584673541485,459,7.826387267973667
2017-06-26 16:00:00+00:00,3.2546289945740186,462,7.828619536326258
2017-06-26 17:00:00+00:00,3.3134584673541485,463,7.827424298012839
2017-06-26 18:00:00+00:00,3.1514531485507664,461,7.829415568941946
2017-06-26 19:00:00+00:00,3.2378938307039626,457,7.829817324739494
2017-06-26 20:00:00+00:00,3.2546289945740186,455,7.8325140555471195
2017-06-26 21:00:00+00:00,3.1978564576441255,458,7.830934232492113
2017-06-26 22:00:00+00:00,3.2763897310688073,459,7.829654255213844
2017-06-26 23:00:00+00:00,3.167161389181522,459,7.827547872176429
2017-06-27 00:00:00+00:00,3.167161389181522,456,7.8273246303048944
2017-06-27 01:00:00+00:00,3.1531632815028194,454,7.827695343932866
2017-06-27 02:00:00+00:00,3.0106208860477417,448,7.8294832025033365
2017-06-27 03:00:00+00:00,2.7893229212309465,432,7.826347360718124
2017-06-27 04:00:00+00:00,2.8814431271518632,416,7.814048198875914
2017-06-27 05:00:00+00:00,2.673458756332591,399,7.821915743447023
2017-06-27 06:00:00+00:00,2.617395832834079,393,7.814645968566596
2017-06-27 07:00:00+00:00,2.6181254935742233,390,7.821161855676429
2017-06-27 08:00:00+00:00,2.6390573296152584,388,7.8234578379164965
2017-06-27 09:00:00+00:00,2.6419103985976653,393,7.825285242691243
2017-06-27 10:00:00+00:00,2.9069010598473755,405,7.825692654394387
2017-06-27 11:00:00+00:00,3.0257763949023677,428,7.825680674066086
2017-06-27 12:00:00+00:00,3.138966441639899,445,7.826327406493116
2017-06-27 13:00:00+00:00,3.1793030497483774,450,7.826586780366044
2017-06-27 14:00:00+00:00,3.175968323856924,453,7.825504946092536
2017-06-27 15:00:00+00:00,3.2160718975354663,455,7.826335388230899
2017-06-27 16:00:00+00:00,3.233173129569025,455,7.825644732219989
2017-06-27 17:00:00+00:00,3.264231526588998,455,7.822436716636703
2017-06-27 18:00:00+00:00,3.2461018111217923,454,7.827659474426127
2017-06-27 19:00:00+00:00,3.2634667081960758,449,7.826810186998959
2017-06-27 20:00:00+00:00,3.292126286607793,448,7.82863148149792
2017-06-27 21:00:00+00:00,3.317090872365156,450,7.825996108179906
2017-06-27 22:00:00+00:00,3.251536607107749,452,7.830246746497896
2017-06-27 23:00:00+00:00,3.1793030497483774,452,7.825117436674604
2017-06-28 00:00:00+00:00,3.1793030497483774,451,7.824921627392219
2017-06-28 01:00:00+00:00,3.121483478859551,449,7.825029527045646
2017-06-28 02:00:00+00:00,3.011605622710281,444,7.824549883890951
2017-06-28 03:00:00+00:00,2.804571768092832,428,7.821482728453128
2017-06-28 04:00:00+00:00,2.8769487375640237,412,7.823417813581695
2017-06-28 05:00:00+00:00,2.827905162910489,399,7.815203026668435
2017-06-28 06:00:00+00:00,2.644044871126298,393,7.821037489791837
2017-06-28 07:00:00+00:00,2.6347624053323777,390,7.821121739339045
2017-06-28 08:00:00+00:00,2.6354795082673745,389,7.819600142613796
2017-06-28 09:00:00+00:00,2.222459048514761,393,7.817492583986448
2017-06-28 10:00:00+00:00,2.25758772706331,403,7.823869995366475
2017-06-28 11:00:00+00:00,2.3896797998449792,422,7.823481851748465
2017-06-28 12:00:00+00:00,2.6326080059353516,438,7.823825986652742
2017-06-28 13:00:00+00:00,2.558002204858551,443,7.823057522462577
2017-06-28 14:00:00+00:00,2.6326080059353516,449,7.8217273247801895
2017-06-28 15:00:00+00:00,2.6326080059353516,447,7.823497860649414
2017-06-28 16:00:00+00:00,2.6326080059353516,445,7.821430593632469
2017-06-28 17:00:00+00:00,2.3896797998449792,444,7.808465258889269
2017-06-28 18:00:00+00:00,2.238579763018133,443,7.80678183895429
2017-06-28 19:00:00+00:00,2.2396452932201716,441,7.8232096612134105
2017-06-28 20:00:00+00:00,2.2502386126218363,439,7.82542505953141
2017-06-28 21:00:00+00:00,2.3896797998449792,441,7.825089466267293
2017-06-28 22:00:00+00:00,3.0487989944906833,440,7.824937613260712
2017-06-28 23:00:00+00:00,3.1144038032714896,440,7.82495359887366
2017-06-29 00:00:00+00:00,3.076851324838783,439,7.823950006247997
2017-06-29 01:00:00+00:00,3.1561489949598958,439,7.797254296692925
2017-06-29 02:00:00+00:00,2.953868069455292,437,7.824549883890951
2017-06-29 03:00:00+00:00,2.9090844668283187,424,7.818027938530729
2017-06-29 04:00:00+00:00,3.074543453978281,411,7.825073482826138
2017-06-29 05:00:00+00:00,3.01651481273652,385,7.824146005856625
2017-06-29 06:00:00+00:00,2.953868069455292,375,7.824577869394462
2017-06-29 07:00:00+00:00,2.91235066461494,369,7.822633013044908
2017-06-29 08:00:00+00:00,2.895359299407204,367,7.821771425948276
2017-06-29 09:00:00+00:00,2.900322088749333,371,7.824281983012673
2017-06-29 10:00:00+00:00,3.044522437723423,383,7.822512836144367
2017-06-29 11:00:00+00:00,3.040705639196722,405,7.822757180671363
2017-06-29 12:00:00+00:00,3.201526186533088,428,7.823165623428985
2017-06-29 13:00:00+00:00,3.2495989975110415,439,7.8243979489188265
2017-06-29 14:00:00+00:00,3.303584552795155,452,7.825373129844195
2017-06-29 15:00:00+00:00,3.3648791189880436,455,7.825369135141171
2017-06-29 16:00:00+00:00,3.4124669739203863,458,7.824789734225493
2017-06-29 17:00:00+00:00,3.4391352210025476,459,7.825508940253074
2017-06-29 18:00:00+00:00,3.452524008827496,459,7.825173375142304
2017-06-29 19:00:00+00:00,3.466672963621067,456,7.824521897604229
2017-06-29 20:00:00+00:00,3.521643534738023,455,7.8253052177224545
2017-06-29 21:00:00+00:00,3.5210523434704344,458,7.825077478710377
2017-06-29 22:00:00+00:00,3.4493524235492026,458,7.8243419670569345
2017-06-29 23:00:00+00:00,3.4131259525274293,457,7.823661937109413
2017-06-30 00:00:00+00:00,3.4372078191851885,454,7.823922003167657
2017-06-30 01:00:00+00:00,3.34814816057234,454,7.825033523105531
2017-06-30 02:00:00+00:00,3.195811885269649,451,7.8239660076561215
2017-06-30 03:00:00+00:00,3.01651481273652,435,7.8235979104743105
2017-06-30 04:00:00+00:00,3.019448800171307,418,7.823117579997714
2017-06-30 05:00:00+00:00,2.9856819377004897,413,7.822444729489319
2017-06-30 06:00:00+00:00,2.9279886214674713,406,7.823313742813479
2017-06-30 07:00:00+00:00,2.866192902199006,401,7.823417813581695
2017-06-30 08:00:00+00:00,2.855895328366192,399,7.823045510522709
2017-06-30 09:00:00+00:00,2.8831233291713367,402,7.8214747078884
2017-06-30 10:00:00+00:00,3.099190981922221,412,7.822713122955749
2017-06-30 11:00:00+00:00,3.2386784521643803,433,7.823773973857583
2017-06-30 12:00:00+00:00,3.3854066957558313,454,7.824649828521708
2017-06-30 13:00:00+00:00,3.435598808379488,465,7.824581867259602
2017-06-30 14:00:00+00:00,3.5397992310997837,473,7.826135825671366
2017-06-30 15:00:00+00:00,3.510948245621275,479,7.825952192936319
2017-06-30 16:00:00+00:00,3.551340040091875,483,7.825193352408176
2017-06-30 17:00:00+00:00,3.696103299203256,485,7.825193352408176
2017-06-30 18:00:00+00:00,3.668166412516395,485,7.826487029145505
2017-06-30 19:00:00+00:00,3.6238074573702215,483,7.82622762939507
2017-06-30 20:00:00+00:00,3.702782359282928,483,7.827531927981112
2017-06-30 21:00:00+00:00,3.7157647828953184,484,7.823962007328094
2017-06-30 22:00:00+00:00,3.691874963093735,483,7.825480980794287
2017-06-30 23:00:00+00:00,3.638375321940168,480,7.824625842721301
2017-07-01 00:00:00+00:00,3.6192613872330663,475,7.825069486925932
2017-07-01 01:00:00+00:00,3.543853682063679,474,7.825049507185388
2017-07-01 02:00:00+00:00,3.3714252233284854,472,7.822464761339962
2017-07-01 03:00:00+00:00,3.096482176654134,458,7.821065573762912
2017-07-01 04:00:00+00:00,3.056827372913802,441,7.823962007328094
2017-07-01 05:00:00+00:00,2.935451342669061,405,7.824014010344281
2017-07-01 06:00:00+00:00,2.8903717578961645,392,7.819170143109506
2017-07-01 07:00:00+00:00,2.854168709232204,382,7.819873317266494
2017-07-01 08:00:00+00:00,2.72785282839839,376,7.8200821651898185
2017-07-01 09:00:00+00:00,2.613006652415316,375,7.822200308595324
2017-07-01 10:00:00+00:00,2.659559991941776,376,7.823505865003783
2017-07-01 11:00:00+00:00,2.7960610784249234,383,7.821482728453128
2017-07-01 12:00:00+00:00,3.1654750481410856,405,7.821955827945151
2017-07-01 13:00:00+00:00,3.327909585892323,431,7.824525895693143
2017-07-01 14:00:00+00:00,3.414442608412176,452,7.825808456835552
2017-07-01 15:00:00+00:00,3.522234376704989,466,7.826012076881252
2017-07-01 16:00:00+00:00,3.4998353515591547,476,7.827559830156089
2017-07-01 17:00:00+00:00,3.4258899942525267,481,7.827492066380584
2017-07-01 18:00:00+00:00,3.4919517449306197,481,7.826275523644576
2017-07-01 19:00:00+00:00,3.405189402931693,481,7.825145406299593
2017-07-01 20:00:00+00:00,3.3965197921110444,481,7.824833700547297
2017-07-01 21:00:00+00:00,3.4134552790576573,483,7.823265706498016
2017-07-01 22:00:00+00:00,3.4085039568445934,483,7.824945606099128
2017-07-01 23:00:00+00:00,3.4193646856176043,481,7.8238859980549265
2017-07-02 00:00:00+00:00,3.471345141564237,475,7.82268107976152
2017-07-02 01:00:00+00:00,3.4223063448723905,473,7.821723315486647
2017-07-02 02:00:00+00:00,3.2634667081960758,473,7.820218696021905
2017-07-02 03:00:00+00:00,2.9967317738870745,458,7.821735343319051
2017-07-02 04:00:00+00:00,2.853015971352396,441,7.821867639928241
2017-07-02 05:00:00+00:00,2.6616571615324998,426,7.822460755001934
2017-07-02 06:00:00+00:00,2.462149662665384,416,7.8218275518949145
2017-07-02 07:00:00+00:00,2.4203681286504293,409,7.819921516812625
2017-07-02 08:00:00+00:00,2.4168062370840686,405,7.818188891371895
2017-07-02 09:00:00+00:00,2.3813962734183356,403,7.817903182258044
2017-07-02 10:00:00+00:00,2.3832429960115,401,7.818019890208603
2017-07-02 11:00:00+00:00,2.5726122302071057,402,7.821061561815332
2017-07-02 12:00:00+00:00,2.9311937524164198,415,7.820403384541228
2017-07-02 13:00:00+00:00,3.130263166511597,434,7.822284460236631
2017-07-02 14:00:00+00:00,3.2433732964685884,455,7.824729777034909
2017-07-02 15:00:00+00:00,3.3463891451671604,463,7.824825706814384
2017-07-02 16:00:00+00:00,3.364187556028255,467,7.8249895655685044
2017-07-02 17:00:00+00:00,3.3655702040190043,468,7.8253211974601475
2017-07-02 18:00:00+00:00,3.445533195482207,466,7.825253281811357
2017-07-02 19:00:00+00:00,3.4503049557691834,463,7.825724601234847
2017-07-02 20:00:00+00:00,3.5010427166318716,462,7.826969732613388
2017-07-02 21:00:00+00:00,3.512440560478137,464,7.83154184675122
2017-07-02 22:00:00+00:00,3.469478889078561,466,7.829133049904849
2017-07-02 23:00:00+00:00,3.49559805708364,466,7.8289221033710525
2017-07-03 00:00:00+00:00,3.519572834397476,463,7.825532904881284
2017-07-03 01:00:00+00:00,3.4375293109095457,460,7.824769748894725
2017-07-03 02:00:00+00:00,3.1717842173343502,457,7.824577869394462
2017-07-03 03:00:00+00:00,2.9279886214674713,446,7.824114008544397
2017-07-03 04:00:00+00:00,2.7093826463359885,433,7.823825986652742
2017-07-03 05:00:00+00:00,2.670694414558441,420,7.820876994825015
2017-07-03 06:00:00+00:00,2.6282852326333477,412,7.8216190682120175
2017-07-03 07:00:00+00:00,2.498973906999436,407,7.82133032672187
2017-07-03 08:00:00+00:00,2.4414770918606643,404,7.820852918358156
2017-07-03 09:00:00+00:00,2.599722324216582,404,7.821739352564371
2017-07-03 10:00:00+00:00,2.869601996409779,406,7.822653041124276
2017-07-03 11:00:00+00:00,3.0763901765714454,415,7.822689090656337
2017-07-03 12:00:00+00:00,3.2910104226273997,433,7.823930004127772
2017-07-03 13:00:00+00:00,3.3343450746743146,449,7.824825706814384
2017-07-03 14:00:00+00:00,3.339676525013905,469,7.824709790505828
2017-07-03 15:00:00+00:00,3.4314032237192214,470,7.82468980357728
2017-07-03 16:00:00+00:00,3.536602018668358,464,7.824865674839969
2017-07-03 17:00:00+00:00,3.5667118201397283,462,7.825964170012196
2017-07-03 18:00:00+00:00,3.6240742307478206,462,7.820728514043974
2017-07-03 19:00:00+00:00,3.7030288772183555,459,7.824269985772038
2017-07-03 20:00:00+00:00,3.6386382376771897,456,7.824681808694004
2017-07-03 21:00:00+00:00,3.6951100038645723,459,7.824205998057657
2017-07-03 22:00:00+00:00,3.683364273425826,460,7.823197651100896
2017-07-03 23:00:00+00:00,3.571783682237689,458,7.826223638104066
2017-07-04 00:00:00+00:00,3.5484673003971916,456,7.825265267261021
2017-07-04 01:00:00+00:00,3.4170707308184456,454,7.824757757504543
2017-07-04 02:00:00+00:00,3.226447090364519,451,7.824054010824292
2017-07-04 03:00:00+00:00,3.030616675407493,442,7.823757969376327
2017-07-04 04:00:00+00:00,3.035914063186823,432,7.825441037354192
2017-07-04 05:00:00+00:00,2.8780742300857587,395,7.824753760342528
2017-07-04 06:00:00+00:00,2.7837759116303458,382,7.824054010824292
2017-07-04 07:00:00+00:00,2.729159164312445,374,7.823946005855959
2017-07-04 08:00:00+00:00,2.670694414558441,369,7.823077542041726
2017-07-04 09:00:00+00:00,2.599722324216582,368,7.821590999781181
2017-07-04 10:00:00+00:00,2.67000213346468,370,7.81997373036607
2017-07-04 11:00:00+00:00,2.8763855159214247,380,7.817085845000547
2017-07-04 12:00:00+00:00,3.0689827352935835,401,7.820226726666846
2017-07-04 13:00:00+00:00,3.167161389181522,424,7.823825986652742
2017-07-04 14:00:00+00:00,3.165896900077314,454,7.824118008264416
2017-07-04 15:00:00+00:00,3.2140642678709788,459,7.8247657517806415
2017-07-04 16:00:00+00:00,3.315276319154516,458,7.825161388591214
2017-07-04 17:00:00+00:00,3.332561589272017,455,7.826901928837489
2017-07-04 18:00:00+00:00,3.3541057741283047,453,7.827085387268716
2017-07-04 19:00:00+00:00,3.420673158162812,450,7.82750801121147
2017-07-04 20:00:00+00:00,3.4735180432417816,449,7.827205015941459
2017-07-04 21:00:00+00:00,3.502549875922443,452,7.827767079086708
2017-07-04 22:00:00+00:00,3.469478889078561,454,7.82746017595608
2017-07-04 23:00:00+00:00,3.3968546322280186,453,7.826383277319779
2017-07-05 00:00:00+00:00,3.3386125064705343,450,7.825349161386684
2017-07-05 01:00:00+00:00,3.2355362657613083,446,7.826171749871308
2017-07-05 02:00:00+00:00,3.119276459645446,441,7.826115867224851
2017-07-05 03:00:00+00:00,2.9626924194757907,434,7.82438595306939
2017-07-05 04:00:00+00:00,2.935451342669061,425,7.8235979104743105
2017-07-05 05:00:00+00:00,2.8791984572980396,423,7.821943802764422
2017-07-05 06:00:00+00:00,2.768204123921957,416,7.821835569630145
2017-07-05 07:00:00+00:00,2.714694743820879,413,7.822356584579029
2017-07-05 08:00:00+00:00,2.7107133185216936,413,7.82230048831783
2017-07-05 09:00:00+00:00,2.6665335208992764,416,7.817722056743604
2017-07-05 10:00:00+00:00,2.8741294517947424,420,7.824321972775299
2017-07-05 11:00:00+00:00,3.071303460401065,433,7.8251334194132465
2017-07-05 12:00:00+00:00,3.202746442938317,446,7.825277252567036
2017-07-05 13:00:00+00:00,3.2232661731694936,454,7.825325192354672
2017-07-05 14:00:00+00:00,3.2733640101522705,454,7.828046000221574
2017-07-05 15:00:00+00:00,3.327909585892323,463,7.828766850138787
2017-07-05 16:00:00+00:00,3.40684805317097,467,7.829411590354702
2017-07-05 17:00:00+00:00,3.4836986031738992,472,7.8302228945706585
2017-07-05 18:00:00+00:00,3.520460802488973,475,7.831557727140131
2017-07-05 19:00:00+00:00,3.5726264972896864,476,7.838019919421642
2017-07-05 20:00:00+00:00,3.6101067729485403,475,7.834981994408065
2017-07-05 21:00:00+00:00,3.6483178423578133,478,7.841709096061802
2017-07-05 22:00:00+00:00,3.5522002551986827,479,7.837159650001675
2017-07-05 23:00:00+00:00,3.461978853922014,473,7.830143384037459
2017-07-06 00:00:00+00:00,3.393837027255863,470,7.828643426526897
2017-07-06 01:00:00+00:00,3.3214324131932926,468,7.833207912168676
